Feature ID	Taxon	Confidence
ea586d8aad62d6c1a3eda963002dbd48	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.9508712695464119
48f56277a73eb4eee3faf97073bffa6b	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__uncultured;D_6__Spironema culicis	0.9999987613018673
40f41d4f8bbc13cb4e500adfe9d89584	D_0__Bacteria	0.9839188600785125
d1a5a7f8bb8bcef0a5ccc6d8571f3e46	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Delftia	0.9935443824626123
a364bf1f087907397dfca7b6aa04aa8b	D_0__Eukaryota	0.8187179447799359
a9100a50db82a1b1e50d2282854275e4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae	0.9986030570410898
a7268ba4f5d5ca64c29bb49986691c30	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae	0.9851703396454465
cd10bdd4f6c7af42bd2d9312cb37332b	Unassigned	0.5720656419834673
32408cec7f5ba0ed8d7dddf447305f8a	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae;D_5__Patulibacter;D_6__actinobacterium T10	0.8575915308821428
a870dc1528eb5a57f7bbd4901db62c73	Unassigned	0.46752304734614714
7206a6d00c4f6ffa12e3ff54d1916700	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae	0.9999220838997261
08ff6aa818f28e3d26cfdba39ff5c5cf	D_0__Eukaryota	0.7679941227323338
72a71e0cb7290ea4c95bc9695307f098	Unassigned	0.3662580763979485
d69a8cc6ff8d5937623f8ba5aa4f691e	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Propionibacteriaceae;D_5__Microlunatus	0.9986796426429839
ce0715b3738b597c59438f477ced5a71	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9999935976358015
7dc99cca4d6fbb88dd135a536dcbd26f	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 13	0.9982771726112227
